experiment,id,age_bin,age_num,minage,trial,condition,agent,correct
child_ex2,180718_2_pref,3,3.77260273972603,3.052054794520548,5,same_speaker,Sheep,1
child_ex2,180718_2_pref,3,3.77260273972603,3.052054794520548,6,different_speaker,Monkey,1
child_ex2,180718_2_pref,3,3.77260273972603,3.052054794520548,7,different_speaker,Bunny,0
child_ex2,180718_2_pref,3,3.77260273972603,3.052054794520548,8,same_speaker,Beaver,0
child_ex2,180718_5_pref,3,3.38356164383562,3.052054794520548,1,same_speaker,Cat,1
child_ex2,180718_5_pref,3,3.38356164383562,3.052054794520548,2,different_speaker,Bunny,1
child_ex2,180718_5_pref,3,3.38356164383562,3.052054794520548,3,same_speaker,Sheep,1
child_ex2,180718_5_pref,3,3.38356164383562,3.052054794520548,4,different_speaker,Pig,1
child_ex2,180718_5_pref,3,3.38356164383562,3.052054794520548,5,same_speaker,Beaver,1
child_ex2,180718_5_pref,3,3.38356164383562,3.052054794520548,6,different_speaker,Frog,1
child_ex2,180718_5_pref,3,3.38356164383562,3.052054794520548,7,same_speaker,Elephant,1
child_ex2,180718_5_pref,3,3.38356164383562,3.052054794520548,8,different_speaker,Tiger,1
child_ex2,180718_8_pref,3,3.91232876712329,3.052054794520548,1,same_speaker,Mouse,0
child_ex2,180718_8_pref,3,3.91232876712329,3.052054794520548,2,different_speaker,Elephant,1
child_ex2,180718_8_pref,3,3.91232876712329,3.052054794520548,3,same_speaker,Beaver,1
child_ex2,180718_8_pref,3,3.91232876712329,3.052054794520548,4,different_speaker,Monkey,0
child_ex2,180718_8_pref,3,3.91232876712329,3.052054794520548,5,same_speaker,Sheep,1
child_ex2,180718_8_pref,3,3.91232876712329,3.052054794520548,6,different_speaker,Dog,0
child_ex2,180718_8_pref,3,3.91232876712329,3.052054794520548,7,same_speaker,Frog,1
child_ex2,180718_8_pref,3,3.91232876712329,3.052054794520548,8,different_speaker,Bunny,1
child_ex2,180722_10_pref,4,4.68219178082192,3.052054794520548,1,different_speaker,Mouse,0
child_ex2,180722_10_pref,4,4.68219178082192,3.052054794520548,2,same_speaker,Elephant,0
child_ex2,180722_10_pref,4,4.68219178082192,3.052054794520548,3,different_speaker,Frog,0
