experiment,id,age_bin,age_num,minage,trial,correct
child_ex1,181024_14_inf,3,3.003538812785388,3.003538812785388,2,1
child_ex1,181024_14_inf,3,3.003538812785388,3.003538812785388,3,0
child_ex1,181024_14_inf,3,3.003538812785388,3.003538812785388,4,1
child_ex1,181024_14_inf,3,3.003538812785388,3.003538812785388,5,1
child_ex1,181024_14_inf,3,3.003538812785388,3.003538812785388,6,0
child_ex1,181031_3_inf,4,4.529566210045662,3.003538812785388,1,0
child_ex1,181031_3_inf,4,4.529566210045662,3.003538812785388,2,1
child_ex1,181031_3_inf,4,4.529566210045662,3.003538812785388,3,1
child_ex1,181031_3_inf,4,4.529566210045662,3.003538812785388,4,1
child_ex1,181031_3_inf,4,4.529566210045662,3.003538812785388,5,1
child_ex1,181031_3_inf,4,4.529566210045662,3.003538812785388,6,1
child_ex1,181107_1_inf,4,4.707762557077626,3.003538812785388,1,0
child_ex1,181107_1_inf,4,4.707762557077626,3.003538812785388,2,1
child_ex1,181107_1_inf,4,4.707762557077626,3.003538812785388,3,1
child_ex1,181107_1_inf,4,4.707762557077626,3.003538812785388,4,1
child_ex1,181107_1_inf,4,4.707762557077626,3.003538812785388,5,1
child_ex1,181107_1_inf,4,4.707762557077626,3.003538812785388,6,1
child_ex1,181107_2_inf,4,4.458447488584475,3.003538812785388,1,0
child_ex1,181107_2_inf,4,4.458447488584475,3.003538812785388,2,1
child_ex1,181107_2_inf,4,4.458447488584475,3.003538812785388,3,0
child_ex1,181107_2_inf,4,4.458447488584475,3.003538812785388,4,0
child_ex1,181107_2_inf,4,4.458447488584475,3.003538812785388,5,1
child_ex1,181107_2_inf,4,4.458447488584475,3.003538812785388,6,1
child_ex1,181107_3_inf,4,4.305022831050228,3.003538812785388,1,0
child_ex1,181107_3_inf,4,4.305022831050228,3.003538812785388,2,0
child_ex1,181107_3_inf,4,4.305022831050228,3.003538812785388,3,0
child_ex1,181107_3_inf,4,4.305022831050228,3.003538812785388,4,1
child_ex1,181107_3_inf,4,4.305022831050228,3.003538812785388,5,0
child_ex1,181107_3_inf,4,4.305022831050228,3.003538812785388,6,0
child_ex1,181107_5_inf,4,5.0009132420091325,3.003538812785388,1,1
child_ex1,181107_5_inf,4,5.0009132420091325,3.003538812785388,2,0
child_ex1,181107_5_inf,4,5.0009132420091325,3.003538812785388,3,0
child_ex1,181107_5_inf,4,5.0009132420091325,3.003538812785388,4,1
child_ex1,181107_5_inf,4,5.0009132420091325,3.003538812785388,5,1
child_ex1,181107_5_inf,4,5.0009132420091325,3.003538812785388,6,0
child_ex1,181107_6_inf,4,4.587214611872146,3.003538812785388,1,1
child_ex1,181107_6_inf,4,4.587214611872146,3.003538812785388,2,1
child_ex1,181107_6_inf,4,4.587214611872146,3.003538812785388,3,1
child_ex1,181107_6_inf,4,4.587214611872146,3.003538812785388,4,1
child_ex1,181107_6_inf,4,4.587214611872146,3.003538812785388,5,1
child_ex1,181107_6_inf,4,4.587214611872146,3.003538812785388,6,1
child_ex1,181107_7_inf,4,4.644748858447489,3.003538812785388,1,1
child_ex1,181107_7_inf,4,4.644748858447489,3.003538812785388,2,0
child_ex1,181107_7_inf,4,4.644748858447489,3.003538812785388,3,0
child_ex1,181107_7_inf,4,4.644748858447489,3.003538812785388,4,0
